LoanID;Title;Genre;Category;Publisher;Author;NumberOfPages;OnLoan;Stock;Language;YearOfPublication
LOAN_000000000002447;Sözüm Meclisten D??ar?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ümit Ya?ar;;0;0;Türkçe;45586,54697
LOAN_000000000002448;Sözün Do?rusu 2;Roman;Tarihin Çe?itli Konular?;Ketebe Yay?nlar?;Yavuz Bülent Bakiler;;0;0;Türkçe;45345,52763
LOAN_000000000002449;Sputnik Sevgilim;Roman;Japon Edebiyat?;Ketebe Yay?nlar?;Haruki Murakami;;0;0;Türkçe;44900,43954
LOAN_000000000002450;Star Wars'A Göre Dünya;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Cass R. Sunste?n;;0;0;Türkçe;44526,44358
LOAN_000000000002451;Stefan Zwe?g Hikâyeler;Roman;Alman Edebiyat?;T.C. ?stanbul Valili?i;Stefan Zweig;;0;0;Türkçe;45586,54685
LOAN_000000000002452;Stepançikovo Köyü;Roman;Rus Edebiyat?;Ketebe Yay?nlar?;Fyodor Mihailoviç Dostoyevski;;0;0;Türkçe;45562,386
LOAN_000000000002453;Stock Holm Treni;Roman;Türk Edebiyat?;Türkiye Diyanet Vafk? Yay?nlar?;Adnan Bülent Balo?lu;359;0;0;Türkçe;44901,48661
LOAN_000000000002454;Su Alt? Y?ld?zlar?;Roman;Dil ve Dil Bilimi;Ketebe Yay?nlar?;Alptekin Bao?lu;;0;0;Türkçe;45345,55117
LOAN_000000000002455;Su Terapisi;Roman;Türk edebiyat?;Hyperion;James Cooper;152;0;0;Turkish;44526,56388
LOAN_000000000002456;Su Ve Ate?;Roman;Din ve Mitoloji;Hyperion;Hoca Ahmet Yesevi;;0;0;Türkçe;44526,37626
LOAN_000000000002457;Suç Ve Ceza;Roman;Rus Edebiyat?;Flamingo;Fyodor Dostoyevski;;0;0;Türkçe;45586,54683
LOAN_000000000002458;Suç Ve Ceza;Roman;Rus Edebiyat?;Flamingo;Dostoyevski;;0;0;Türkçe;45586,54683
LOAN_000000000002459;Suç Ve Ceza;Roman;Rus Edebiyat?;Flamingo;Fyodor Mihailoviç Dostoyevski;;0;0;Türkçe;44901,47963
LOAN_000000000002460;Suç Ve Ceza 2;Roman;Rus Edebiyat?;Flamingo;Dostoyevski;;0;0;Türkçe;45042,45269
LOAN_000000000002461;Suç Ve Ceza-1;Roman;Rus Edebiyat?;Flamingo;Dostoyevski;;0;0;Türkçe;44526,52234
LOAN_000000000002462;Suçsuzlar Kap?s?;Roman;Dünya Edebiyat?;Flamingo;Roger ?kor;;0;0;Türkçe;44526,32802
LOAN_000000000002463;Suçumuz ?nsan Olmak;Roman;Türk Edebiyat?;Flamingo;Oktay Akbal;;0;0;Türkçe;44526,3361
LOAN_000000000002464;Suçun Alt?n Devri;Roman;Türk Edebiyat?;Flamingo;Gökcan ?ahin;;0;0;Türkçe;45026,35713
LOAN_000000000002465;Sular Ne Güzelse;Roman;Türk Edebiyat?;Flamingo;Erdal Öz;;0;0;Türkçe;45573,29949
LOAN_000000000002466;Sular Üstünde Gökler Alt?nda;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Kaan Murat Yan?k;345;0;0;Türkçe;45573,2995
LOAN_000000000002467;Sultan Abdülhamid;Roman;Tarih ve Co?rafya;Ezr Yay?nc?l?k;M.Riza Narinli;;0;0;Türkçe;45586,5467
LOAN_000000000002468;Sultan Güç Ve Hassasiyet;Roman;Tarih ve Co?rafya;Ezr Yay?nc?l?k;Ahmet Uçar;;0;0;Türkçe;44523,39993
LOAN_000000000002469;Sultan Veled!?n Türkçe Manzumeleri;Roman;Dil ve Dil Bilimi;Ezr Yay?nc?l?k;Mecdut Mansuro?lu;;0;0;Türkçe;45429,37317
LOAN_000000000002470;Sultan? Öldürmek;Roman;Türk Edebiyat?;Ezr Yay?nc?l?k;Ahmet Ümit;;0;0;Türkçe;45572,38478
LOAN_000000000002471;Suna'N?n Serçeleri;Roman;Ki?isel geli?im;Ezr Yay?nc?l?k;Gülten Day?o?lu;;0;0;Türkçe;45572,38825
LOAN_000000000002472;Sunguro?lu 1;Roman;Tarihin Çe?itli Konular?;Ezr Yay?nc?l?k;Yavuz Bahad?ro?lu;;0;0;Türkçe;45568,30497
LOAN_000000000002473;Sunguro?lu I;Roman;Tarih ve Co?rafya;Ezr Yay?nc?l?k;Yavuz Bahad?ro?lu;;0;0;Türkçe;44526,46914
LOAN_000000000002474;Sunset Park;Roman;Türk Edebiyat?;Can Yay?nlar?;Paul Auster;;0;0;Türkçe;44900,60166
LOAN_000000000002475;Surhay Da?l?lar;Roman;Türk Edebiyat?;Etkin Kitaplar;Ahmet Ç?nar;328;0;0;Türkçe;45188,38178
LOAN_000000000002476;Süleyman'In Anahtar? Ve ?ifreleri;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Dan Brown;;0;0;Türkçe;44526,35883
LOAN_000000000002477;Süleyman?n Anahtarlar? Ve ?ifreleri;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Dan Brown;;0;0;Türkçe;44525,59299
LOAN_000000000002478;Sümbül Soka??n Tutsak Kad?n?;Roman;Türk Edebiyat?;Ezr Yay?nc?l?k;Atilla Dorsay;;0;0;Türkçe;45566,41743
LOAN_000000000002479;Sümer Yaz?n?n Mücitleri;Roman;Tarih ve Co?rafya;Ezr Yay?nc?l?k;Ali Narç?n;;0;0;Türkçe;45443,5499
LOAN_000000000002480;Süper Ö?renci;Roman;Türk edebiyat?;T.C. ?stanbul Valili?i;Olav Schewe;224;0;0;Turkish;45184,60861
LOAN_000000000002481;Süreyya;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Berrin Kaplan;;0;0;Türkçe;45566,41938
LOAN_000000000002482;Sürgün;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Kefik Halid Karay;;0;0;Türkçe;45567,30412
LOAN_000000000002483;Sürgün Gezegeni;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Ursula K. Lee Guin;;0;0;Türkçe;44526,41604
LOAN_000000000002484;Sürgün Gezegeni;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Ursula K.Le Guin;;0;0;Türkçe;44900,59965
LOAN_000000000002485;?afak Vakti;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Stephenie Meyer;;0;0;Türkçe;45342,39622
LOAN_000000000002486;?ah & Sultan;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;?skender Pala;;0;0;Türkçe;45586,547
LOAN_000000000002487;?ah Sultan;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;?skender Pala;;0;0;Türkçe;45586,547
LOAN_000000000002488;?ahane Hatalar Talih Ku?u;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Heather Mcelhatton;632;0;0;Türkçe;45586,54684
LOAN_000000000002489;?ahane Hatlar Talih Ku?u;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Heather Mcelhatton;;0;0;Türkçe;45586,54684
LOAN_000000000002490;?ahmerdan;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Sait Faik Abas?yan?k;;0;0;Türkçe;45586,54684
LOAN_000000000002491;?airler Edipler Muharrirler;Roman;?iir;Ketebe Yay?nlar?;Baha Dürder;;0;0;Türkçe;45586,54684
LOAN_000000000002492;?airler Sultan?:Necip Faz?l;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Kabakl?;176;0;0;;45586,54684
LOAN_000000000002493;?airler Ve Yazarlar Sözlü?ü;Roman;?iir;Ketebe Yay?nlar?;?ükran Kurdakul;;0;0;Türkçe;45586,54684
LOAN_000000000002494;?airler, Edipler, Muharrirler;Roman;?iir;Ketebe Yay?nlar?;Baha Dürder;;0;0;Türkçe;45586,54684
LOAN_000000000002495;?ark Kütüphanesi;Roman;Do?a Bilimleri ve Matematik;T.C ?stanbul Valili?i;Alexander Bev?lacqua;455;0;0;;45586,54684
LOAN_000000000002496;?ark?n? Söyledi?in Zaman;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;?nci Aral;;0;0;Türkçe;44526,39922
LOAN_000000000002497;?ark?n? Söyledi?in Zaman;Roman;Türk Edebiyat?;K?rm?z? Kedi;?nci Aral;231;0;0;Türkçe;44525,34654
LOAN_000000000002498;?ebek Roman?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ay?e ?asa;112;0;0;Türkçe;44525,42532
LOAN_000000000002499;?ehir  ?ehit Yar;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Kamil Çak?r;176;0;0;Türkçe;44900,43718
LOAN_000000000002500;?ehir Efsaneleri;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ersan Özer;;0;0;Türkçe;44524,48044
LOAN_000000000002501;?ehir Efsaneleri ?nan?lmaz Ama 'Gerçek' Yüzlerce Hikaye!;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ersan Özer;;0;0;Türkçe;44525,52515
LOAN_000000000002502;?ehir Mektuplar?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ahmet Rasim;;0;0;Türkçe;45026,3738
LOAN_000000000002503;?ehir Mektuplar?;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Ahmet Rasim;;0;0;Türkçe;45345,56266
LOAN_000000000002504;?ehir Ve Kültür ?stanbul;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Ahmet Emre Bilgili;;0;0;Türkçe;45363,91914
LOAN_000000000002505;?ehirden Bir Çocuk Sevdin Yine;Roman;?iir;Ketebe Yay?nlar?;Cezmi Ersöz;;0;0;Türkçe;44525,38856
LOAN_000000000002506;?ehirler Kitab?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Guillermo Cabrera Infante;;0;0;Türkçe;44529,37057
LOAN_000000000002507;?ehirleri Süsleyen Yolcu;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Sad?k Yals?zuçanlar;93;0;0;Türkçe;45042,543
LOAN_000000000002508;?ehre Yans?yan Medeniyet Edebiyata Yans?yan ?ehir;Roman;Türk Edebiyat?;Hece Yay?nlar?;Mehmet Güne?;344;0;0;Türkçe;45562,51706
LOAN_000000000002509;?ehrin Aynalar?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Elif ?afak;;0;0;Türkçe;45443,55315
LOAN_000000000002510;?eker Portakal?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jose Mauro De Vasconcelos;;0;0;Türkçe;45573,47031
LOAN_000000000002511;?emspare;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Elif ?afak;247;0;0;Türkçe;44526,46373
LOAN_000000000002512;?eyh Safiyüddin Re?ahat;Roman;Din ve Mitoloji;T.C ?stanbul Valili?i;Necip Faz?l K?sakürek;448;0;0;Türkçe;44900,46925
LOAN_000000000002513;?eyler;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Georges Perec;;0;0;Türkçe;45562,51203
LOAN_000000000002514;?eytan Aya??;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Sherlock Holmes;;0;0;Türkçe;45566,40999
LOAN_000000000002515;?eytan Tuza??;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jack H?gg?ns;;0;0;Türkçe;45568,27928
LOAN_000000000002516;?eytan Ve Genç Kad?n;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Paulo Coelho;;0;0;Türkçe;45443,48446
LOAN_000000000002517;?eytan?n Kara Kedisi;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Yak Rivais;;0;0;Türkçe;44900,46005
LOAN_000000000002518;??k;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Hüseyin Rahhmi Gürpinar;;0;0;Türkçe;44529,38262
LOAN_000000000002519;??psevdi;Roman;Türk Edebiyat?;Gülhane;Hüseyin Rahmi Gürp?nar;;0;0;Türkçe;44900,54332
LOAN_000000000002520;?iir Dünyas?na Yolculuk;Roman;?iir;Ketebe Yay?nlar?;Seçki;;0;0;Türkçe;44900,45521
LOAN_000000000002521;?iir Güzeldir;Roman;?iir;Ketebe Yay?nlar?;Nurullah Can;;0;0;Türkçe;44525,33875
LOAN_000000000002522;?iir Kumbaram;Roman;?iir;Ketebe Yay?nlar?;Selami Çiçek;;0;0;Türkçe;44525,51003
LOAN_000000000002523;?iir Kumbaram;Roman;?iir;Ketebe Yay?nlar?;Maltepe Küçükyal? Teknik Ve Anadolu Lisesi;;0;0;Türkçe;44529,37494
LOAN_000000000002524;?iiri Düzde Ku?atmak;Roman;?iir;Ketebe Yay?nlar?;Gülten Ak?n;;0;0;Türkçe;44529,50112
LOAN_000000000002525;?iirimizde Ana;Roman;?iir;Ketebe Yay?nlar?;Yavuz Bülent Bakiler;;0;0;Türkçe;45586,54692
LOAN_000000000002526;?iirler;Roman;?iir;Ketebe Yay?nlar?;Behçet Necatigil;;0;0;Türkçe;45586,547
LOAN_000000000002527;?iirler;Roman;?iir;Ketebe Yay?nlar?;Ahmet Muhip D?ranas;;0;0;Türkçe;44900,59087
LOAN_000000000002528;?iirler Ve Yazarlar Sözlü?ü;Roman;?iir;Ketebe Yay?nlar?;?ükran Kardakul;;0;0;Türkçe;44901,44297
LOAN_000000000002529;?iirleri;Roman;?iir;Ketebe Yay?nlar?;Orhan Veli;;0;0;Türkçe;44526,44977
LOAN_000000000002530;?iirlerle Atatürk;Roman;Ortado?u (Yak?ndo?u);Ketebe Yay?nlar?;Hasan Ataba?;;0;0;Türkçe;44526,56966
LOAN_000000000002531;?imdi Avrupa;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Aziz Nesin;;0;0;Türkçe;44524,49921
LOAN_000000000002532;?imdi Söz Konuklar?n;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Mehmet Tanju Akerman;;0;0;Türkçe;45363,87584
LOAN_000000000002533;?imdi ?ehir ?çin Kalp Zaman?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Kemal Sayar;;0;0;Türkçe;44901,38902
LOAN_000000000002534;?imdi Ve Burada;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Paul Auster;266;0;0;Türkçe;44526,40699
LOAN_000000000002535;?imdiki Çocuklar Harika;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Aziz Nesin;;0;0;Türkçe;44526,33529
LOAN_000000000002536;?imdilik Havadisler Bunlar;Roman;Türk Edebiyat?;Tedev Yay?nlar?;Erhan Genç;;0;0;Türkçe;44526,44875
LOAN_000000000002537;?im?ek;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Peyami Safa;;0;0;Türkçe;44900,55042
LOAN_000000000002538;?irpençe;Roman;Tarih ve Co?rafya;Gülhane;Yavuz Bahad?ro?lu;;0;0;Türkçe;45345,56772
LOAN_000000000002539;?i?haneye Ya?mur Ya??yordu;Roman;Türk Edebiyat?;Gülhane;Haldun Taner;;0;0;Türkçe;44900,52084
LOAN_000000000002540;?izofren A?ka Mektup;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Cezmi Ersöz;;0;0;Türkçe;45429,40515
LOAN_000000000002541;?ölen;Roman;Felsefe ve Psikoloji;Ketebe Yay?nlar?;Platon;;0;0;Türkçe;44525,36249
LOAN_000000000002542;?ölen Sofras?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Leyla ?pekçi;;0;0;Türkçe;45573,42456
LOAN_000000000002543;?u Ç?lg?n Türkler;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Turgut Özakman;;0;0;Türkçe;45573,42612
LOAN_000000000002544;Tacettin Dergah;Roman;Do?a Bilimleri ve Matematik;T.C ?stanbul Valili?i;Nazif Öztürk;312;0;0;;45573,42613
LOAN_000000000002545;Taha121;Roman;Din ve Mitoloji;Ketebe Yay?nlar?;Dursun Ali Tökel;;0;0;Türkçe;44525,47648
LOAN_000000000002546;Talihsiz Serüvenler Dizisi;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Lemony Sn?cket;;0;0;Türkçe;44525,58748
LOAN_000000000002547;Tam ?stedi?im Gibi;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jill Mansell;;0;0;Türkçe;45188,4472
LOAN_000000000002548;Tanr? Ku?lar?yla Bulu?mak;Roman;?iir;Yitik Ülke Yay?nlar?;Ursula K.Le Guin;168;0;0;Türkçe;44526,5349
LOAN_000000000002549;Tanr?lar?n Öyküsü;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Ahmet Baylad?;432;0;0;Türkçe;44900,47168
LOAN_000000000002550;Tanr?'N?n Bir Kulu;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Cormac Mccarty;;0;0;Türkçe;44901,44347
LOAN_000000000002551;Tanr?'N?n Yaln?z K?rlar?;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Serkan Türk;103;0;0;Türkçe;45566,39914
LOAN_000000000002552;Tanyeri Horozlar?;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Ya?ar Kemal;;0;0;Türkçe;45562,42552
LOAN_000000000002553;Tanzimat Edebiyat?nda Kölelik;Roman;Tarih ve Co?rafya;Yitik Ülke Yay?nlar?;Prof. Dr. ?smail Parlat?r;;0;0;Türkçe;45567,39707
LOAN_000000000002554;Taras Bulba;Roman;Rus Edebiyat?;Yitik Ülke Yay?nlar?;Gogol;;0;0;Türkçe;45342,39333
LOAN_000000000002555;Tar?k Bu?ra;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Hüseyin Tuncer;;0;0;Türkçe;45567,43321
LOAN_000000000002556;Tarih Bilinci;Roman;Tarih ve Co?rafya;Yitik Ülke Yay?nlar?;Abdullah Y?ld?z;;0;0;Türkçe;44529,39164
LOAN_000000000002557;Tarih Boyunca Büyük Mazlumlar;Roman;Tarih ve Co?rafya;Büyük Do?u Yay?nlar?;Necip Faz?l K?sakürek;592;0;0;Türkçe;44531,52221
LOAN_000000000002558;Tarih Felsefesi;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Prof. Dr. Mustafa Öztürk;;0;0;Türkçe;44531,53549
LOAN_000000000002559;Tarih Öncesi Ege;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;George Thomson;;0;0;Türkçe;44531,53332
LOAN_000000000002560;Tarihi Hikayeler;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Ömer Seyfettin;;0;0;Türkçe;45562,55454
LOAN_000000000002561;Tarihimizle Yüzle?mek;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Emre Kongar;;0;0;Türkçe;45419,55503
LOAN_000000000002562;Tarihin Ak???n? Degi?itiren Son Peygamber;Dini Eser;Din ve Mitoloji;Ketebe Yay?nlar?;Prof. Dr. Adnan Demircan;;0;0;Türkçe;44900,55763
LOAN_000000000002563;Tarihte  Bugüne;Roman;Türk Edebiyat?;Tedev Yay?nlar?;?lhan Bardakç?;366;0;0;Türkçe;
LOAN_000000000002564;Tarihten Aksedenler;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Timuçin;;0;0;Türkçe;45363,88742
LOAN_000000000002565;Tarihten Kalan Yank?;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Büyük Ad?m Biyografi Dizisi - 8;;0;0;Türkçe;44529,40064
LOAN_000000000002566;Tarihten Unutulmaz Sahneler;Roman;Tarih ve Co?rafya;Tedev Yay?nlar?;?lhan Bardakç?;144;0;0;;44529,40137
LOAN_000000000002567;Tarot Ve Ç?kolata;Roman;Dünya Edebiyat?;Kelebek Bestseller;Marian Keyes;512;0;0;Türkçe;44529,39944
LOAN_000000000002568;Tartuffe;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;Moliere;;0;0;Türkçe;44529,3567
LOAN_000000000002569;Ta?;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Adnan Özyalç?ner;;0;0;Türkçe;45567,339
LOAN_000000000002570;Ta?a Kaz?nan ?hanet;Roman;Tarih ve Co?rafya;Tedev Yay?nlar?;Cemal Ayd?n;168;0;0;Türkçe;44525,5381
LOAN_000000000002571;Ta?lar? Yemek Yasak;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;?smet Özel;;0;0;Türkçe;44524,49485
LOAN_000000000002572;Ta?nak Partisinin Yapaca?? Bir?ey Yok;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Ovanes Kaçaznuni;;0;0;Türkçe;44900,50606
LOAN_000000000002573;Ta?nak Partisi'Nin Yapca?? Bir ?ey Yok;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Ovanes Kaçaznuni;;0;0;Türkçe;44524,33157
LOAN_000000000002574;Ta??uk-I Tal'At Ve Fitnat;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Morpa Kültür Yay?nlar?;;0;0;Türkçe;45586,54674
LOAN_000000000002575;Tatar Çölü;Roman;?talyan Edebiyat?;?leti?im Yay?nlar?;Dino Buzzati;232;0;0;Türkçe;45562,53964
LOAN_000000000002576;Tatya'N?n K?z?;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Trevanian;;0;0;Türkçe;44529,45057
LOAN_000000000002577;Tavuk;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Serdar Çekinmez;248;0;0;Türkçe;44526,52707
LOAN_000000000002578;Tavuk Suyuna Çorba Kad?nlar?n Yüre?ini Is?tacak Öyküler;Roman;Türk Edebiyat?;Hyb Yay?nc?l?k;Jack Canfield,Mark Victor Hansen,Jennifer Read Hawthorne,Marci Shimoff;248;0;0;Türkçe;44900,45582
LOAN_000000000002579;Tavuk Suyuna Çorba Yüre?inizi Is?tacak Öyküler;Roman;Türk Edebiyat?;Hyb Yay?nc?l?k;Mark Victor Hansen,Jack Canfield;233;0;0;Türkçe;45345,48215
LOAN_000000000002580;Tebrikler Kovuldunuz;Roman;Türk Edebiyat?;Okyanus Yay?nlar?;Kaan Sekban;284;0;0;Türkçe;45573,50925
LOAN_000000000002581;Tehlike Geliyor;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Burton Wohl;;0;0;Türkçe;45573,51804
LOAN_000000000002582;Tehlikeli  A?k;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Ir?s Johansen;;0;0;Türkçe;45573,41362
LOAN_000000000002583;Tehlikeli ?li?kiler;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Choderlos De Laclos;;0;0;Türkçe;44531,55639
LOAN_000000000002584;Tek Adam;Roman;Ortado?u (Yak?ndo?u);Ketebe Yay?nlar?;?evket Süreyya Aydemir;;0;0;Türkçe;44531,55639
LOAN_000000000002585;Tek Adam Mustafa Kemal;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;?evket S;;0;0;Türkçe;45567,31594
LOAN_000000000002586;Tek Adam Mustafa Kemal 2;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;?evket Süreyya Aydemir;;0;0;Türkçe;45586,54703
LOAN_000000000002587;Temel Ahlaki Prensipleriyle Tasavvuf;Roman;Din ve Mitoloji;T.C ?stanbul Valili?i;M.Mansur Gökcan;;0;0;Türkçe;45586,54703
LOAN_000000000002588;Temel Bilgi Ansiklopedisi;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Junior Larousse;;0;0;Türkçe;45586,54703
LOAN_000000000002589;Temiz ??;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Val Mc Derm?d;;0;0;Türkçe;45026,34071
LOAN_000000000002590;Temiz ??;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Val Mcderm?d;;0;0;Türkçe;44900,50134
LOAN_000000000002591;Tenedos Rüzgarl? Söylencelerin Adas? Bozcaada;Roman;Türk Edebiyat?;Yitik Ülke Yay?nlar?;Bülent Akgezer;288;0;0;Türkçe;45586,54699
LOAN_000000000002592;Teneke Trampet;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Günter Grass;;0;0;Türkçe;45586,54699
LOAN_000000000002593;Tenha Seferler;Roman;?iir;Ketebe Yay?nlar?;?brahim Yasak;;0;0;Türkçe;45586,54699
LOAN_000000000002594;Tesla'N?n Kutusu;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Samantha Hunt;;0;0;Türkçe;45586,54699
LOAN_000000000002595;Testiden S?zan Damlalar;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;M.Cüneyd Usta;;0;0;Türkçe;45586,54699
LOAN_000000000002596;Testiden S?zan Damlalar;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;Büyük Ad?m Yay?nlar?;;0;0;Türkçe;45586,54699
LOAN_000000000002597;Teyzenin Hikayesi;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Patrick White;;0;0;Türkçe;45562,36983
LOAN_000000000002598;The 100;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Kass Morgan;;0;0;Türkçe;44523,55926
LOAN_000000000002599;The Call Of The Wild;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Jack London;;0;0;Türkçe;45586,54674
LOAN_000000000002600;The Mysterious  ?sland Captain Nemo;Roman;Dil ve Dil Bilimi;Ketebe Yay?nlar?;Jules Verne;;0;0;Türkçe;45586,54674
LOAN_000000000002601;The Red Pony;Roman;Dil ve Dil Bilimi;Ketebe Yay?nlar?;John Steinbeck;;0;0;Türkçe;44523,5586
LOAN_000000000002602;Therese Raqu?n;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;E. Zola;;0;0;Türkçe;44531,55155
LOAN_000000000002603;Therese Raquin;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;E. Zola;;0;0;Türkçe;45449,43238
LOAN_000000000002604;Thomas Jeffnerson;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Micheal Hardt;;0;0;Türkçe;45429,37234
LOAN_000000000002605;T?ls?ml? Deri;Roman;Frans?z Edebiyat?;Ketebe Yay?nlar?;Balzac;;0;0;Türkçe;45629,34759
LOAN_000000000002606;T?moyht Archer;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Ph?l?p K. D?ck;;0;0;Türkçe;45562,55003
LOAN_000000000002607;Tik Tak;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Dean R. Koontz;;0;0;Türkçe;44900,50655
LOAN_000000000002608;Timur;Roman;Tarih ve Co?rafya;Ketebe Yay?nlar?;M. Samih Fethi;;0;0;Türkçe;44531,55237
LOAN_000000000002609;Tirende Bir Keman;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Mustafa Kutl?;152;0;0;Türkçe;44901,42693
LOAN_000000000002610;Tiyatro Eserleri I?;Roman;Sanat;Ketebe Yay?nlar?;Necip Faz?l K?sakürek;;0;0;Türkçe;45586,54701
LOAN_000000000002611;Tiyatro Ve Bizler;Roman;Sanat;Ketebe Yay?nlar?;Forunat Strowsky;;0;0;Türkçe;44526,40993
LOAN_000000000002612;Tiyatro Ve Bizler;Roman;Dünya Edebiyat?;Ketebe Yay?nlar?;Fortunat Strowsky;;0;0;Türkçe;44524,46762
LOAN_000000000002613;Tohum;Roman;Türk Edebiyat?;T.C. ?stanbul Valili?i;Necip Faz?l K?sakürek;;0;0;Türkçe;44901,44295
LOAN_000000000002614;Tohumun Topra?a Dü?tü;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Feyza Hepçilingirler;;0;0;Türkçe;44526,50681
LOAN_000000000002615;Tol;Roman;Türk Edebiyat?;Ketebe Yay?nlar?;Murat Uyurkulak;;0;0;Türkçe;44529,48477
LOAN_000000000002616;Tolstoy'Un Derledi?i Hadisler;Roman;Rus Edebiyat?;Lev Nikolayeviç Tolstoy Yay?nlar?;Lev Nikolayeviç Tolstoy;;0;0;Türkçe;44529,48477
